x,y,z
31.5596351623535156,-57.0022087097167969,-1.5388591289520264
3.7830078601837158,-55.6134147644042969,-2.2448375225067139
20.9148044586181641,-57.0045509338378906,-2.2452082633972168
-13.3811864852905273,-52.0202445983886719,-1.5366092920303345
-8.0892848968505859,-53.1482467651367188,-1.5349580049514771
-6.0550837516784668,-47.1167602539062500,-1.5386886596679688
13.3765563964843750,-45.9068412780761719,-2.2412748336791992
-26.0023536682128906,-54.3073921203613281,-1.5386050939559937
1.9580407142639160,-43.9672431945800781,-1.5389093160629272
30.3356189727783203,-56.5123100280761719,-1.5386793613433838
-30.4645061492919922,-57.0017929077148438,-1.5369530916213989
-18.1824340820312500,-57.0049171447753906,-1.5365234613418579
25.0207462310791016,-55.5893211364746094,-1.5373581647872925
-2.6156487464904785,-47.8403854370117188,-1.5332179069519043
-1.0180840492248535,-51.8594169616699219,-2.2459411621093750
1.0212141275405884,-49.9759368896484375,-2.2419042587280273
2.8339257240295410,-45.0678176879882813,-1.5374647378921509
-25.0198383331298828,-54.1288719177246094,-1.5348007678985596
3.7790701389312744,-47.8145027160644531,-2.2478485107421875
-18.1794033050537109,-49.1310310363769531,-2.2419233322143555
7.9168705940246582,-52.6836776733398438,-2.2424235343933105
2.3310565948486328,-44.5708694458007813,-2.2417566776275635
-11.9617671966552734,-49.1866722106933594,-1.5380800962448120
-26.0098514556884766,-52.5630302429199219,-2.2429497241973877
7.2279191017150879,-45.7697486877441406,-2.2458021640777588
20.9133815765380859,-56.2948722839355469,-1.5344779491424561
16.6442947387695313,-50.9907722473144531,-1.5387382507324219
-1.0193351507186890,-56.0071716308593750,-2.2455034255981445
-21.5929450988769531,-56.2909088134765625,-1.5336607694625854
26.4384918212890625,-54.1838264465332031,-1.5386334657669067
-13.3839359283447266,-55.6008224487304688,-2.2431848049163818
-7.2531275749206543,-47.8135604858398438,-1.5336524248123169
11.4451971054077148,-51.7713928222656250,-1.5328773260116577
17.1035518646240234,-55.3168220520019531,-1.5279077291488647
-25.0217666625976563,-56.3007507324218750,-1.5365865230560303
-2.7011651992797852,-47.1609306335449219,-2.2492101192474365
16.8665809631347656,-53.3060226440429688,-2.2445485591888428
1.0220353603363037,-43.1754837036132813,-1.5383058786392212
-16.0959300994873047,-56.2965316772460938,-1.5360195636749268
-17.4886531829833984,-55.5975227355957031,-2.2440466880798340
29.8219680786132813,-55.0064125061035156,-2.2415895462036133
-1.7152849435806274,-52.5581321716308594,-2.2451910972595215
-1.0213538408279419,-53.9613113403320313,-1.5329046249389648
-13.3779106140136719,-49.1747436523437500,-1.5381860733032227
-18.1790676116943359,-52.8011207580566406,-1.5342433452606201
17.4643306732177734,-51.5610084533691406,-1.5359753370285034
-3.0735268592834473,-48.7206497192382813,-1.5368589162826538
-6.9669299125671387,-50.7606468200683594,-2.2413501739501953
-11.3092336654663086,-54.1748542785644531,-1.5347548723220825
-1.9742921590805054,-43.7111473083496094,-1.5357819795608521
11.3197669982910156,-48.2717475891113281,-2.2448339462280273
12.0333213806152344,-50.3822212219238281,-2.2453966140747070
-12.6968393325805664,-54.1802597045898438,-1.5337352752685547
1.9476507902145386,-48.6471519470214844,-1.5329536199569702
35.8526763916015625,-56.3306808471679688,-1.5385971069335938
-21.6071968078613281,-51.9519386291503906,-1.5387706756591797
27.1151771545410156,-57.0046081542968750,-2.2501177787780762
-2.0125353336334229,-42.7141418457031250,-1.5380728244781494
-8.5788459777832031,-56.3197326660156250,-1.5322513580322266
-3.7801585197448730,-57.0037918090820313,-2.2457730770111084
11.9117383956909180,-54.8732528686523438,-2.2437860965728760
-2.5690643787384033,-43.3396110534667969,-2.2432830333709717
-20.2183990478515625,-54.8489303588867188,-1.5366452932357788
32.1864318847656250,-55.4147949218750000,-2.2415935993194580
-3.7778053283691406,-42.1396484375000000,-1.5376796722412109
3.7826242446899414,-56.3100166320800781,-1.5353671312332153
-11.3124866485595703,-56.3019828796386719,-2.2439596652984619
13.3783931732177734,-57.0027046203613281,-1.5384422540664673
-1.8973785638809204,-41.6420364379882813,-2.2413558959960938
3.0653629302978516,-54.9287185668945313,-2.2449827194213867
-22.9824466705322266,-56.2964096069335938,-1.5371489524841309
-8.1015777587890625,-54.1464004516601563,-1.5304996967315674
-25.0336456298828125,-53.1313018798828125,-1.5385941267013550
13.2713794708251953,-52.1057891845703125,-2.2474076747894287
17.5650711059570313,-47.8131294250488281,-1.5388361215591431
-13.3849859237670898,-56.3050804138183594,-1.5361804962158203
-18.1778297424316406,-50.1275749206542969,-2.2415060997009277
-7.6361126899719238,-52.2584877014160156,-1.5274506807327271
17.4624195098876953,-52.9539146423339844,-1.5340272188186646
27.0778102874755859,-53.4176902770996094,-1.5369379520416260
3.7809362411499023,-53.5364456176757813,-1.5351560115814209
30.3272285461425781,-54.5086708068847656,-1.5387285947799683
-10.6222620010375977,-48.2160911560058594,-2.2412729263305664
-6.5382089614868164,-52.7089500427246094,-1.5349237918853760
27.7778358459472656,-54.3698959350585938,-2.2415137290954590
31.0322475433349609,-54.5900001525878906,-2.2412796020507813
25.0206718444824219,-56.2957115173339844,-2.2425241470336914
5.8203859329223633,-49.8492279052734375,-2.2535405158996582
-1.0209892988204956,-42.8226013183593750,-1.5355118513107300
-22.9813041687011719,-57.0028305053710938,-2.2431359291076660
-22.9819202423095703,-53.3983955383300781,-1.5344755649566650
5.8176598548889160,-51.1533241271972656,-2.2514877319335938
20.2211627960205078,-52.1173782348632813,-2.2424097061157227
-3.0161795616149902,-50.7797584533691406,-2.2470040321350098
10.6222896575927734,-57.0076065063476563,-1.5324209928512573
13.3785963058471680,-51.4248313903808594,-1.5350071191787720
15.4184188842773438,-57.0074348449707031,-2.2411966323852539
7.3992543220520020,-47.7278518676757813,-1.5338628292083740
13.3761348724365234,-53.4609107971191406,-2.2497384548187256
-25.5606861114501953,-53.6899490356445313,-2.2443509101867676
-36.8034591674804688,-56.4964523315429688,-2.2413334846496582
13.3807954788208008,-55.5665435791015625,-1.5366334915161133
-21.6099662780761719,-54.8515319824218750,-1.5350019931793213
2.8511011600494385,-49.7450103759765625,-2.2471768856048584
3.3035838603973389,-45.9620971679687500,-1.5310301780700684
-16.1307010650634766,-53.4531478881835938,-1.5357556343078613
13.3789682388305664,-48.7342567443847656,-2.2432038784027100
-1.7726725339889526,-51.1917381286621094,-2.2473142147064209
7.2326407432556152,-52.8444519042968750,-1.5352176427841187
2.3617851734161377,-54.2329902648925781,-2.2438824176788330
-3.7820081710815430,-56.3124504089355469,-1.5354009866714478
25.7256278991699219,-55.5889205932617188,-2.2430939674377441
-7.0506191253662109,-44.9512557983398438,-2.2425301074981689
10.6200275421142578,-48.9818153381347656,-2.2420718669891357
-6.1446580886840820,-50.7335395812988281,-1.5281991958618164
11.3233728408813477,-57.0130233764648438,-2.2510166168212891
-1.9875479936599731,-40.9390945434570313,-1.5384995937347412
-22.9821319580078125,-55.5824623107910156,-2.2434542179107666
21.2121334075927734,-52.2326583862304688,-2.2424530982971191
-21.6009559631347656,-52.6926765441894531,-2.2472884654998779
-25.0216579437255859,-52.4233932495117188,-2.2417607307434082
