x,y,z
10.6170549392700195,-56.3050537109375000,-1.5367368459701538
15.9794054031372070,-49.6723709106445313,-1.5363746881484985
5.8192949295043945,-50.2660598754882813,-2.2429139614105225
-1.9658703804016113,-42.0563850402832031,-2.2411901950836182
-20.2221508026123047,-53.2220382690429688,-2.2432081699371338
-15.4174737930297852,-56.2921409606933594,-2.2441158294677734
-26.3955707550048828,-57.0032730102539063,-2.2467615604400635
-5.8221960067749023,-43.8889350891113281,-1.5365494489669800
13.3785247802734375,-57.0049743652343750,-2.2453715801239014
-10.6188535690307617,-46.7300338745117188,-1.5348426103591919
10.6201629638671875,-49.4542808532714844,-1.5325990915298462
-15.4215393066406250,-54.8970222473144531,-2.2478604316711426
-10.6173582077026367,-54.1745223999023438,-2.2495346069335938
-16.0667324066162109,-53.9518165588378906,-2.2442169189453125
-2.4139120578765869,-44.4458847045898438,-1.5314722061157227
-7.3024954795837402,-49.4106407165527344,-1.5469022989273071
10.6177864074707031,-55.5864295959472656,-2.2444367408752441
7.1719708442687988,-42.2792701721191406,-2.2411947250366211
-22.9778041839599609,-53.9158172607421875,-2.2431030273437500
18.0680046081542969,-49.1508636474609375,-2.2414636611938477
11.7707185745239258,-50.9910316467285156,-2.2460670471191406
-10.6308526992797852,-43.9055061340332031,-1.5388035774230957
6.7449665069580078,-48.2401733398437500,-1.5343619585037231
7.8833932876586914,-51.0223960876464844,-2.2440161705017090
3.5071368217468262,-43.1350975036621094,-1.5379052162170410
-1.0214118957519531,-49.9968795776367188,-1.5325623750686646
-17.4809474945068359,-54.8761634826660156,-1.5335232019424438
10.6236400604248047,-57.0028457641601563,-2.2443716526031494
2.8555781841278076,-48.7658157348632813,-1.5332602262496948
-1.0213418006896973,-45.1670379638671875,-2.2423202991485596
-1.0167818069458008,-47.2495307922363281,-1.5333732366561890
3.7796905040740967,-57.0115051269531250,-1.5367041826248169
-22.9779281616210938,-52.9175834655761719,-2.2366015911102295
-2.7052135467529297,-56.1057662963867188,-1.5364608764648438
-3.7778065204620361,-56.2953414916992188,-1.5381884574890137
-7.7027025222778320,-44.1272277832031250,-1.5358554124832153
-2.1255376338958740,-48.7153968811035156,-2.2412843704223633
11.9704456329345703,-46.5309906005859375,-2.2444405555725098
-25.0194721221923828,-57.0015411376953125,-2.2441084384918213
7.8809814453125000,-42.2702064514160156,-1.5382108688354492
3.2790861129760742,-51.5957756042480469,-2.2438316345214844
8.5828218460083008,-43.7225952148437500,-2.2469949722290039
12.3903112411499023,-52.7841644287109375,-2.2493264675140381
-6.5441536903381348,-48.6820449829101563,-1.5322884321212769
-2.4063708782196045,-56.8046226501464844,-2.2418682575225830
-20.2215423583984375,-57.0026664733886719,-2.2432360649108887
-7.6500191688537598,-46.7469902038574219,-1.5329241752624512
-11.3005294799804688,-55.5842056274414063,-1.5338375568389893
-16.1168670654296875,-48.0013313293457031,-1.5316025018692017
-6.5417375564575195,-47.3035430908203125,-1.5323717594146729
-10.6213645935058594,-48.0725936889648438,-2.2434604167938232
2.7829899787902832,-56.0657310485839844,-1.5369914770126343
27.0834007263183594,-54.8459510803222656,-1.5348750352859497
16.3626880645751953,-54.3677139282226563,-2.2475152015686035
12.0061998367309570,-56.9798240661621094,-2.2490506172180176
-8.5828971862792969,-50.2346191406250000,-2.2422275543212891
7.1718692779541016,-51.7198867797851563,-2.2438893318176270
7.9067039489746094,-51.7252540588378906,-1.5383155345916748
25.0153579711914063,-56.2982482910156250,-2.2438549995422363
3.7767624855041504,-43.7864799499511719,-2.2430136203765869
-13.3635902404785156,-47.0358238220214844,-1.5345598459243774
25.0183849334716797,-57.0037307739257813,-1.5370711088180542
1.0215228796005249,-48.9280891418457031,-1.5342018604278564
-11.3180150985717773,-57.0061187744140625,-1.5351537466049194
11.8581666946411133,-54.6298904418945313,-2.2430598735809326
8.4778299331665039,-47.9694938659667969,-2.2459924221038818
18.1776237487792969,-48.4509696960449219,-1.5386012792587280
16.6265773773193359,-49.3908729553222656,-2.2418222427368164
-3.7780368328094482,-52.8269996643066406,-2.2446858882904053
2.1842985153198242,-46.3231849670410156,-2.2494723796844482
8.5796060562133789,-55.6380233764648438,-1.5310024023056030
-13.3461284637451172,-50.7537460327148438,-1.5287858247756958
-16.3605308532714844,-49.6161842346191406,-1.5367542505264282
-25.7099189758300781,-56.2796325683593750,-2.2468152046203613
-11.9830560684204102,-54.8666572570800781,-1.5350372791290283
-16.2768993377685547,-48.9166221618652344,-2.2421507835388184
11.5106878280639648,-43.6131973266601563,-1.5384677648544312
-1.7217512130737305,-43.7325057983398438,-1.5368404388427734
7.4839658737182617,-55.3769416809082031,-1.5256646871566772
22.1418857574462891,-54.5161361694335938,-1.5364450216293335
-1.0172688961029053,-50.6771240234375000,-2.2473428249359131
15.4134960174560547,-54.6087722778320313,-2.2436754703521729
